240000	 7.7760637e-02 -7.4501587e+01  2.3215665e-02  2.5685774e-03  2.5835738e-01 -2.0378108e-01
241000	 7.7442363e-02 -7.4254547e+01  2.3136253e-02  2.5519554e-03  2.5034928e-01 -1.0665916e-01
242000	 7.6454818e-02 -7.4005936e+01  2.3057524e-02  2.5360109e-03  2.5535879e-01 -2.3658146e-01
243000	 7.7078424e-02 -7.3760468e+01  2.2979705e-02  2.5207140e-03  2.5562811e-01 -3.1493840e-01
244000	 7.7378489e-02 -7.3513710e+01  2.2899460e-02  2.5052805e-03  2.5444403e-01 -2.6581943e-01
245000	 7.8583196e-02 -7.3272346e+01  2.2823038e-02  2.4905032e-03  2.5735626e-01 -2.5161740e-01
246000	 7.8755766e-02 -7.3024269e+01  2.2740891e-02  2.4756119e-03  2.7205211e-01 -2.8413105e-01
247000	 7.7933677e-02 -7.2781532e+01  2.2651033e-02  2.4608939e-03  2.8101426e-01 -2.7503905e-01
248000	 7.6545514e-02 -7.2544937e+01  2.2560142e-02  2.4467178e-03  2.8021526e-01 -3.5539392e-01
249000	 7.6458268e-02 -7.2311188e+01  2.2468571e-02  2.4326269e-03  2.7197748e-01 -3.0393296e-01
250000	 7.8080080e-02 -7.2080208e+01  2.2383839e-02  2.4186203e-03  2.6219574e-01 -3.3406857e-01
